"profit","loss","targetloanstatus"
1962,0,"0"
0,2000,"1"
1336.8,0,"0"
1196.8,0,"0"
0,8000,"1"
413.28,0,"0"
3132.5,0,"0"
991.5,0,"0"
3795.125,0,"0"
772.2,0,"0"
309.6,0,"0"
855.6,0,"0"
464.4,0,"0"
2877.6,0,"0"
1183,0,"0"
1110.48,0,"0"
779.8,0,"0"
0,7750,"1"
750,0,"0"
696,0,"0"
894,0,"0"
2366,0,"0"
1148,0,"0"
0,20000,"1"
793.2,0,"0"
991.5,0,"0"
323.145,0,"0"
387,0,"0"
0,19600,"1"
3038.525,0,"0"
788.94,0,"0"
2410.8,0,"0"
0,7750,"1"
1287,0,"0"
3912.5,0,"0"
1116.7,0,"0"
387,0,"0"
339.25,0,"0"
0,3600,"1"
1418.065,0,"0"
0,5000,"1"
2749.2,0,"0"
1454.2,0,"0"
1147.8,0,"0"
1072.8,0,"0"
2281.6,0,"0"
367.36,0,"0"
0,5000,"1"
344.4,0,"0"
121.8,0,"0"
715.2,0,"0"
2366,0,"0"
1597.05,0,"0"
1609.2,0,"0"
913.5,0,"0"
697.32,0,"0"
3120.975,0,"0"
0,6000,"1"
2021.93,0,"0"
508.69,0,"0"
1628.4,0,"0"
1544.4,0,"0"
0,15000,"1"
740.32,0,"0"
804.6,0,"0"
2296.5,0,"0"
3132.5,0,"0"
2366,0,"0"
2400,0,"0"
1461,0,"0"
3827.5,0,"0"
1899.8,0,"0"
487.2,0,"0"
927.22,0,"0"
536.4,0,"0"
250.6,0,"0"
3795.125,0,"0"
2644.8,0,"0"
843.66,0,"0"
429.5,0,"0"
116.1,0,"0"
580.5,0,"0"
0,21000,"1"
3795.125,0,"0"
1114,0,"0"
2940.6,0,"0"
1948.8,0,"0"
1711.2,0,"0"
2379.6,0,"0"
1162.2,0,"0"
420.18,0,"0"
1019.16,0,"0"
445.6,0,"0"
2143.4,0,"0"
1072.8,0,"0"
1531.75,0,"0"
974.4,0,"0"
3443,0,"0"
1253,0,"0"
1461,0,"0"
584.4,0,"0"
1850.8,0,"0"
0,17600,"1"
0,25000,"1"
977.34,0,"0"
1096.2,0,"0"
2436,0,"0"
0,20000,"1"
0,24000,"1"
2801.4,0,"0"
1253,0,"0"
154.8,0,"0"
1002.6,0,"0"
774,0,"0"
0,25000,"1"
1951.6,0,"0"
869.5,0,"0"
0,25000,"1"
2240,0,"0"
1287,0,"0"
2004.48,0,"0"
1608.2,0,"0"
74,0,"0"
880.475,0,"0"
154.8,0,"0"
557.28,0,"0"
536.4,0,"0"
824.64,0,"0"
396.6,0,"0"
1169.28,0,"0"
348,0,"0"
2240,0,"0"
1148,0,"0"
1287,0,"0"
464.4,0,"0"
0,13800,"1"
426.3,0,"0"
0,25000,"1"
773.1,0,"0"
250.6,0,"0"
0,15200,"1"
1252,0,"0"
4089.6,0,"0"
309.6,0,"0"
0,10000,"1"
1664.6,0,"0"
1266.72,0,"0"
1341,0,"0"
2410.8,0,"0"
3298.25,0,"0"
515.4,0,"0"
2524.02,0,"0"
1336.32,0,"0"
2244,0,"0"
783.125,0,"0"
193.5,0,"0"
2505.6,0,"0"
0,5000,"1"
103.08,0,"0"
2035.5,0,"0"
0,15000,"1"
2366,0,"0"
2629.2,0,"0"
774,0,"0"
1183,0,"0"
678.5,0,"0"
1013.04,0,"0"
977.04,0,"0"
3045,0,"0"
445.6,0,"0"
1383.8,0,"0"
0,10000,"1"
343.6,0,"0"
1798.5,0,"0"
793.2,0,"0"
779.8,0,"0"
365.4,0,"0"
2783.9,0,"0"
574,0,"0"
882.05,0,"0"
1296.3,0,"0"
3120.975,0,"0"
536.4,0,"0"
1671,0,"0"
0,8000,"1"
2692.8,0,"0"
773.1,0,"0"
213.9,0,"0"
1419.6,0,"0"
557,0,"0"
0,12000,"1"
891.2,0,"0"
688.8,0,"0"
1114,0,"0"
2045.4,0,"0"
4522.5,0,"0"
894,0,"0"
474.95,0,"0"
495.36,0,"0"
387,0,"0"
743.375,0,"0"
1774.5,0,"0"
1914.88,0,"0"
1827,0,"0"
448,0,"0"
354.9,0,"0"
609,0,"0"
591.5,0,"0"
1930.5,0,"0"
0,2850,"1"
1158.3,0,"0"
1845.52,0,"0"
765.5,0,"0"
3305,0,"0"
1005.03,0,"0"
0,9000,"1"
765.5,0,"0"
949.65,0,"0"
1670,0,"0"
2957.5,0,"0"
257.7,0,"0"
2783.9,0,"0"
0,25000,"1"
3440.8,0,"0"
1670.4,0,"0"
709.8,0,"0"
1162.2,0,"0"
3712.675,0,"0"
2139,0,"0"
0,12000,"1"
1448.2,0,"0"
0,2000,"1"
207.2,0,"0"
0,9975,"1"
219.15,0,"0"
536.4,0,"0"
0,6000,"1"
2129.4,0,"0"
1341,0,"0"
0,1800,"1"
1030.8,0,"0"
348.3,0,"0"
2171.2,0,"0"
1461.6,0,"0"
1461,0,"0"
822.48,0,"0"
2483.6,0,"0"
1461,0,"0"
626.4,0,"0"
0,3500,"1"
1419.6,0,"0"
564,0,"0"
528.75,0,"0"
0,14400,"1"
2506,0,"0"
894,0,"0"
387,0,"0"
1065.05,0,"0"
0,12000,"1"
429.65,0,"0"
518,0,"0"
321.84,0,"0"
2366,0,"0"
1183,0,"0"
0,4800,"1"
1722,0,"0"
1378.3,0,"0"
1600,0,"0"
564,0,"0"
541.8,0,"0"
0,8000,"1"
1837.2,0,"0"
918.4,0,"0"
2066.4,0,"0"
1928.64,0,"0"
3548,0,"0"
3627.8,0,"0"
1253,0,"0"
0,8000,"1"
429.5,0,"0"
556.8,0,"0"
2957.5,0,"0"
557,0,"0"
1426,0,"0"
946.4,0,"0"
4000,0,"0"
774,0,"0"
1287,0,"0"
0,5000,"1"
715.2,0,"0"
189.28,0,"0"
0,20000,"1"
3827.5,0,"0"
1002.6,0,"0"
177.45,0,"0"
1648.72,0,"0"
0,3250,"1"
0,12000,"1"
643.5,0,"0"
2852,0,"0"
409.08,0,"0"
2452.5,0,"0"
601.3,0,"0"
696,0,"0"
876.6,0,"0"
732.2975,0,"0"
536.4,0,"0"
768.95,0,"0"
2630.88,0,"0"
1030.8,0,"0"
1033.2,0,"0"
2338.56,0,"0"
3912.5,0,"0"
0,15000,"1"
1560.55,0,"0"
250.6,0,"0"
1002.4,0,"0"
918.4,0,"0"
2640.4,0,"0"
343.6,0,"0"
1061.7425,0,"0"
2631.3,0,"0"
1930.5,0,"0"
670.5,0,"0"
1428.57,0,"0"
365.4,0,"0"
1578.96,0,"0"
810.75,0,"0"
0,10000,"1"
1253,0,"0"
591.5,0,"0"
1140.8,0,"0"
2953.65,0,"0"
387,0,"0"
0,24000,"1"
1148,0,"0"
2035.5,0,"0"
0,20000,"1"
1739,0,"0"
1440,0,"0"
515.4,0,"0"
859,0,"0"
501.3,0,"0"
503.1,0,"0"
804.6,0,"0"
801.6,0,"0"
0,3500,"1"
668.4,0,"0"
1158.1,0,"0"
1005.55,0,"0"
1609.2,0,"0"
2784,0,"0"
0,13000,"1"
2506,0,"0"
891.2,0,"0"
295.75,0,"0"
1291.08,0,"0"
2644,0,"0"
2139,0,"0"
750.96,0,"0"
0,19000,"1"
1827,0,"0"
0,3000,"1"
894,0,"0"
536.4,0,"0"
1253,0,"0"
4173.6,0,"0"
918.6,0,"0"
207.025,0,"0"
142.6,0,"0"
894,0,"0"
688.8,0,"0"
2776.2,0,"0"
515.4,0,"0"
444,0,"0"
0,6400,"1"
1189.8,0,"0"
3217.5,0,"0"
2953.65,0,"0"
2957.5,0,"0"
3045,0,"0"
74,0,"0"
3132.5,0,"0"
0,25000,"1"
0,20000,"1"
518.52,0,"0"
640,0,"0"
1085.6,0,"0"
2009,0,"0"
609,0,"0"
687.2,0,"0"
2400,0,"0"
774,0,"0"
518,0,"0"
1568.6,0,"0"
774,0,"0"
0,3500,"1"
2869.5,0,"0"
2400,0,"0"
389.9,0,"0"
2393.6,0,"0"
3827.5,0,"0"
1128,0,"0"
891.2,0,"0"
5006.4,0,"0"
500.64,0,"0"
592,0,"0"
198.3,0,"0"
849.3,0,"0"
2839.2,0,"0"
1567.475,0,"0"
1316.48,0,"0"
0,4000,"1"
2070.25,0,"0"
444,0,"0"
0,10000,"1"
3478,0,"0"
3217.5,0,"0"
2957.5,0,"0"
1948.8,0,"0"
891.2,0,"0"
1127.7,0,"0"
2452.5,0,"0"
894,0,"0"
2644,0,"0"
0,4800,"1"
2316.6,0,"0"
2296.25,0,"0"
111.4,0,"0"
74,0,"0"
804.375,0,"0"
1531,0,"0"
4257.6,0,"0"
1930.5,0,"0"
193.05,0,"0"
0,7500,"1"
613.35,0,"0"
1537.9,0,"0"
1159.025,0,"0"
1336.8,0,"0"
2296,0,"0"
0,7000,"1"
634.5,0,"0"
2957.5,0,"0"
528.75,0,"0"
2851.03,0,"0"
1322,0,"0"
3515.6,0,"0"
1520.3,0,"0"
551.32,0,"0"
2479.68,0,"0"
354.9,0,"0"
1910.825,0,"0"
2460.64,0,"0"
360.36,0,"0"
2839.2,0,"0"
0,5000,"1"
2281.6,0,"0"
3380.96,0,"0"
900.9,0,"0"
2387.84,0,"0"
1128,0,"0"
1253,0,"0"
2484.3,0,"0"
1114,0,"0"
295.75,0,"0"
1114,0,"0"
2898.35,0,"0"
3530.56,0,"0"
2697.24,0,"0"
313.25,0,"0"
0,2500,"1"
2543.45,0,"0"
1114,0,"0"
2839.2,0,"0"
1184,0,"0"
2994.6,0,"0"
2410.8,0,"0"
1128,0,"0"
2923.2,0,"0"
0,4000,"1"
1287,0,"0"
1609.2,0,"0"
89.4,0,"0"
1072.8,0,"0"
2839.2,0,"0"
2994.6,0,"0"
281.26,0,"0"
2957.5,0,"0"
1144.32,0,"0"
1671,0,"0"
2720.9,0,"0"
304.5,0,"0"
1801.8,0,"0"
2602.6,0,"0"
386.1,0,"0"
370,0,"0"
1357,0,"0"
2852,0,"0"
1990.3,0,"0"
0,10000,"1"
609,0,"0"
1030.8,0,"0"
2839.2,0,"0"
2296,0,"0"
1072.8,0,"0"
1190.475,0,"0"
3590.4,0,"0"
677.25,0,"0"
2024.88,0,"0"
2410.8,0,"0"
1722,0,"0"
2801.4,0,"0"
1836.8,0,"0"
387,0,"0"
438.3,0,"0"
3340.8,0,"0"
713,0,"0"
1158.3,0,"0"
2839.2,0,"0"
0,2500,"1"
2852,0,"0"
2868.775,0,"0"
573.9,0,"0"
2720.9,0,"0"
334.2,0,"0"
668.4,0,"0"
447,0,"0"
4000,0,"0"
1877.4,0,"0"
926.64,0,"0"
964.32,0,"0"
2192.4,0,"0"
974.4,0,"0"
4695,0,"0"
1158.3,0,"0"
2661.75,0,"0"
2228,0,"0"
4581.36,0,"0"
894,0,"0"
3088.8,0,"0"
1875.475,0,"0"
444,0,"0"
1033.2,0,"0"
1402.56,0,"0"
558.35,0,"0"
670.5,0,"0"
3109.8,0,"0"
696.6,0,"0"
193.5,0,"0"
609,0,"0"
170.2,0,"0"
447,0,"0"
501.2,0,"0"
2839.2,0,"0"
3590.4,0,"0"
2839.2,0,"0"
2923.2,0,"0"
2870,0,"0"
1461.6,0,"0"
348,0,"0"
0,13000,"1"
0,6500,"1"
2129.4,0,"0"
1072.8,0,"0"
2868.775,0,"0"
1001.28,0,"0"
1448.2,0,"0"
1144.5,0,"0"
687.2,0,"0"
74,0,"0"
804.6,0,"0"
900.9,0,"0"
0,15000,"1"
0,3500,"1"
1711.2,0,"0"
536.4,0,"0"
125.3,0,"0"
1002.4,0,"0"
219.15,0,"0"
668.4,0,"0"
1148,0,"0"
609,0,"0"
0,1500,"1"
2337.6,0,"0"
859,0,"0"
3107.44,0,"0"
2774.8,0,"0"
355.2,0,"0"
566.94,0,"0"
1116.7,0,"0"
944.9,0,"0"
2347.5,0,"0"
1664.6,0,"0"
2306.85,0,"0"
1002.4,0,"0"
2088,0,"0"
156.5,0,"0"
1140.8,0,"0"
2568.65,0,"0"
193.05,0,"0"
0,13750,"1"
557,0,"0"
993.72,0,"0"
3740,0,"0"
0,6200,"1"
730.5,0,"0"
1072.8,0,"0"
2192.4,0,"0"
464.4,0,"0"
599.85,0,"0"
0,15250,"1"
0,10500,"1"
619.2,0,"0"
1826.25,0,"0"
482.76,0,"0"
1419.6,0,"0"
114.8,0,"0"
365.25,0,"0"
0,10000,"1"
1604.16,0,"0"
574,0,"0"
74,0,"0"
751.8,0,"0"
1705.2,0,"0"
2953.65,0,"0"
1218,0,"0"
0,1500,"1"
1930.5,0,"0"
1671,0,"0"
696,0,"0"
1002.4,0,"0"
0,20000,"1"
1586.4,0,"0"
425.7,0,"0"
974.4,0,"0"
2992,0,"0"
2118.45,0,"0"
417.6,0,"0"
2393.6,0,"0"
501,0,"0"
370,0,"0"
1505.79,0,"0"
1436.16,0,"0"
407.1,0,"0"
1005.55,0,"0"
0,5000,"1"
1183,0,"0"
0,2400,"1"
0,3600,"1"
814.2,0,"0"
387,0,"0"
1029.6,0,"0"
1057.6,0,"0"
591.5,0,"0"
2105.04,0,"0"
3045,0,"0"
659.325,0,"0"
417.6,0,"0"
2560,0,"0"
1072.8,0,"0"
3062.4,0,"0"
278.64,0,"0"
2139,0,"0"
0,5000,"1"
250.6,0,"0"
0,1600,"1"
85.9,0,"0"
85.9,0,"0"
0,14000,"1"
1597.12,0,"0"
2436,0,"0"
730.8,0,"0"
1774.5,0,"0"
1597.12,0,"0"
3045,0,"0"
187.74,0,"0"
1744.96,0,"0"
0,15000,"1"
0,10000,"1"
2035.5,0,"0"
1628.4,0,"0"
321.84,0,"0"
85.9,0,"0"
974.4,0,"0"
3045,0,"0"
2505,0,"0"
894,0,"0"
591.5,0,"0"
643.5,0,"0"
687.2,0,"0"
142.6,0,"0"
201.24,0,"0"
488.67,0,"0"
846.08,0,"0"
0,5100,"1"
278.5,0,"0"
1714.72,0,"0"
814.2,0,"0"
396.6,0,"0"
1114,0,"0"
1586.4,0,"0"
0,5000,"1"
774,0,"0"
773.1,0,"0"
354.9,0,"0"
643.5,0,"0"
77.4,0,"0"
859,0,"0"
644.25,0,"0"
514.8,0,"0"
516.6,0,"0"
313,0,"0"
0,12500,"1"
1537.9,0,"0"
991.5,0,"0"
3392.5,0,"0"
1029.6,0,"0"
0,16000,"1"
2957.5,0,"0"
2192.4,0,"0"
1435,0,"0"
682.08,0,"0"
1530.4,0,"0"
770.04,0,"0"
85.9,0,"0"
89.4,0,"0"
1531,0,"0"
2784,0,"0"
803.55,0,"0"
241.08,0,"0"
178.24,0,"0"
236.8,0,"0"
222,0,"0"
528.8,0,"0"
429.5,0,"0"
1029.6,0,"0"
578.88,0,"0"
2506,0,"0"
1196.8,0,"0"
2432,0,"0"
387,0,"0"
1144.5,0,"0"
3652.5,0,"0"
1357,0,"0"
0,18000,"1"
591.5,0,"0"
334.2,0,"0"
2187.9,0,"0"
2595.32,0,"0"
1426,0,"0"
1064.7,0,"0"
793.2,0,"0"
0,10000,"1"
1983,0,"0"
1114,0,"0"
1930.5,0,"0"
1470.48,0,"0"
631.4,0,"0"
1081.08,0,"0"
1378.3,0,"0"
1740,0,"0"
2296.5,0,"0"
1565,0,"0"
3038.525,0,"0"
551.04,0,"0"
1123.7,0,"0"
1302.72,0,"0"
1559.6,0,"0"
1084.02,0,"0"
1531,0,"0"
0,9000,"1"
625.8,0,"0"
0,6500,"1"
774,0,"0"
2007.72,0,"0"
1287,0,"0"
0,6500,"1"
386.1,0,"0"
2098.775,0,"0"
3270,0,"0"
2644,0,"0"
326.42,0,"0"
2581.18,0,"0"
447,0,"0"
0,5000,"1"
2005.2,0,"0"
832.86,0,"0"
1774.5,0,"0"
1072.8,0,"0"
402.3,0,"0"
1072.8,0,"0"
1341,0,"0"
1341,0,"0"
0,14000,"1"
956.875,0,"0"
859,0,"0"
1435,0,"0"
0,5000,"1"
1341,0,"0"
894,0,"0"
222.8,0,"0"
2393.6,0,"0"
3674.4,0,"0"
1139.88,0,"0"
804.6,0,"0"
1322,0,"0"
2228,0,"0"
1029.6,0,"0"
0,7000,"1"
354.9,0,"0"
464.4,0,"0"
2692.8,0,"0"
496.86,0,"0"
1251.6,0,"0"
321.75,0,"0"
1419.2,0,"0"
678.5,0,"0"
2400,0,"0"
688.8,0,"0"
916.825,0,"0"
474.95,0,"0"
356.48,0,"0"
1892.8,0,"0"
1628.4,0,"0"
801.92,0,"0"
447,0,"0"
367.36,0,"0"
3912.5,0,"0"
3132.5,0,"0"
2196.04,0,"0"
357.6,0,"0"
3712.675,0,"0"
688.8,0,"0"
0,18000,"1"
643.5,0,"0"
0,4900,"1"
333,0,"0"
773.1,0,"0"
491.7,0,"0"
464.4,0,"0"
426.3,0,"0"
447,0,"0"
678.61,0,"0"
125.3,0,"0"
0,5000,"1"
1816.85,0,"0"
1287,0,"0"
526.26,0,"0"
3627.8,0,"0"
2388.32,0,"0"
1853.8,0,"0"
570.4,0,"0"
1490.58,0,"0"
134.1,0,"0"
625.8,0,"0"
2973,0,"0"
1072.8,0,"0"
1531,0,"0"
1419.6,0,"0"
1461.6,0,"0"
574,0,"0"
2922,0,"0"
2902.9775,0,"0"
2436,0,"0"
643.5,0,"0"
709.8,0,"0"
2035.5,0,"0"
748,0,"0"
374,0,"0"
309.6,0,"0"
3840,0,"0"
4242,0,"0"
1269.12,0,"0"
2556.105,0,"0"
0,2500,"1"
1044,0,"0"
1095.15,0,"0"
2506,0,"0"
1392,0,"0"
951.84,0,"0"
817.5,0,"0"
859,0,"0"
3548,0,"0"
0,6000,"1"
0,3500,"1"
389.76,0,"0"
0,3000,"1"
417.96,0,"0"
462.7,0,"0"
774,0,"0"
3827.5,0,"0"
0,2400,"1"
1711.2,0,"0"
713,0,"0"
1287,0,"0"
643.5,0,"0"
626,0,"0"
0,5000,"1"
1322,0,"0"
243.6,0,"0"
0,21000,"1"
447,0,"0"
532.35,0,"0"
2652.36,0,"0"
804.6,0,"0"
2304,0,"0"
1287,0,"0"
407.1,0,"0"
925.4,0,"0"
278.5,0,"0"
804.6,0,"0"
1218,0,"0"
813.22,0,"0"
1002.4,0,"0"
939.75,0,"0"
515.4,0,"0"
148,0,"0"
0,8500,"1"
2192.75,0,"0"
495.36,0,"0"
570.4,0,"0"
203.55,0,"0"
859,0,"0"
578.55,0,"0"
2228,0,"0"
715.2,0,"0"
1782.4,0,"0"
3062,0,"0"
0,20400,"1"
515.4,0,"0"
379.26,0,"0"
835.5,0,"0"
0,23000,"1"
3912.5,0,"0"
487.2,0,"0"
2849.7,0,"0"
1002.6,0,"0"
370,0,"0"
852.6,0,"0"
0,24250,"1"
2953.65,0,"0"
557,0,"0"
709.8,0,"0"
1300.77,0,"0"
1430.625,0,"0"
3045,0,"0"
3038.525,0,"0"
1503.6,0,"0"
887.25,0,"0"
904.8,0,"0"
894,0,"0"
1295.56,0,"0"
2868.775,0,"0"
0,20000,"1"
357.6,0,"0"
2436,0,"0"
3340,0,"0"
503.1,0,"0"
4000,0,"0"
3132.5,0,"0"
1357,0,"0"
185,0,"0"
0,6000,"1"
1266.3,0,"0"
894,0,"0"
0,5000,"1"
1426,0,"0"
0,12000,"1"
1256.64,0,"0"
1148,0,"0"
858.24,0,"0"
447,0,"0"
1774.5,0,"0"
1251.6,0,"0"
1760.12,0,"0"
1287,0,"0"
515.4,0,"0"
644.25,0,"0"
557,0,"0"
222,0,"0"
1047.2,0,"0"
3130,0,"0"
1081.08,0,"0"
858.24,0,"0"
487.2,0,"0"
350.84,0,"0"
2755.2,0,"0"
688.8,0,"0"
965.25,0,"0"
1183,0,"0"
0,4000,"1"
111,0,"0"
1047.2,0,"0"
2192.75,0,"0"
2714,0,"0"
354.9,0,"0"
1377.6,0,"0"
193.05,0,"0"
1428.42,0,"0"
2366,0,"0"
1764.1,0,"0"
561.925,0,"0"
2192.75,0,"0"
3137.2,0,"0"
4131.6,0,"0"
645.54,0,"0"
558.35,0,"0"
2115.2,0,"0"
1948.8,0,"0"
1148,0,"0"
257.7,0,"0"
1879.5,0,"0"
3130,0,"0"
973.5,0,"0"
1879.5,0,"0"
601.3,0,"0"
0,16000,"1"
855.6,0,"0"
1753.92,0,"0"
3038.525,0,"0"
296,0,"0"
365.25,0,"0"
1469.76,0,"0"
975.8,0,"0"
601.3,0,"0"
1430.4,0,"0"
918.6,0,"0"
1764.1,0,"0"
0,7000,"1"
2436,0,"0"
472.45,0,"0"
1140.8,0,"0"
2629.8,0,"0"
167.04,0,"0"
2115.2,0,"0"
0,14100,"1"
1341,0,"0"
1531,0,"0"
1336.8,0,"0"
0,4750,"1"
0,5000,"1"
1221.3,0,"0"
427.8,0,"0"
232.2,0,"0"
0,6000,"1"
0,3250,"1"
1899.8,0,"0"
668.4,0,"0"
354.9,0,"0"
911.88,0,"0"
1419.6,0,"0"
902.16,0,"0"
0,11200,"1"
556.8,0,"0"
922.74,0,"0"
270.9,0,"0"
2985.45,0,"0"
1196.8,0,"0"
3740,0,"0"
946.9,0,"0"
558.35,0,"0"
1057.6,0,"0"
1519.8,0,"0"
859,0,"0"
709.6,0,"0"
1122,0,"0"
859,0,"0"
1322,0,"0"
111.4,0,"0"
894,0,"0"
257.4,0,"0"
991.5,0,"0"
348.3,0,"0"
926.9,0,"0"
894,0,"0"
804.6,0,"0"
713,0,"0"
3045,0,"0"
375.48,0,"0"
1144.32,0,"0"
3038.525,0,"0"
1002.4,0,"0"
1002.6,0,"0"
687.2,0,"0"
148,0,"0"
0,24250,"1"
894,0,"0"
956.875,0,"0"
772.2,0,"0"
2870,0,"0"
429.5,0,"0"
0,6250,"1"
0,6000,"1"
309.6,0,"0"
826.74,0,"0"
0,13650,"1"
429.5,0,"0"
643.5,0,"0"
859,0,"0"
626.4,0,"0"
0,9000,"1"
3652.5,0,"0"
0,17000,"1"
730.8,0,"0"
2957.5,0,"0"
774,0,"0"
536.4,0,"0"
2191.5,0,"0"
974.4,0,"0"
1114,0,"0"
357.6,0,"0"
268.2,0,"0"
2088,0,"0"
275.52,0,"0"
445.6,0,"0"
1114,0,"0"
556.8,0,"0"
998.2,0,"0"
1035.3,0,"0"
501.2,0,"0"
1093.95,0,"0"
1030.8,0,"0"
1302.72,0,"0"
0,1500,"1"
2019.6,0,"0"
687.2,0,"0"
0,7750,"1"
1951.95,0,"0"
709.8,0,"0"
0,10000,"1"
116.1,0,"0"
668,0,"0"
991,0,"0"
0,9000,"1"
0,18250,"1"
3217.5,0,"0"
0,8000,"1"
1252,0,"0"
1774.5,0,"0"
526.1375,0,"0"
1711.2,0,"0"
1448.2,0,"0"
1930.5,0,"0"
1544.4,0,"0"
1878,0,"0"
0,12000,"1"
0,8950,"1"
983.4,0,"0"
623.84,0,"0"
1492.4,0,"0"
774,0,"0"
755.92,0,"0"
1671,0,"0"
0,8500,"1"
1062.75,0,"0"
150.36,0,"0"
3520,0,"0"
1544.4,0,"0"
2005.2,0,"0"
148,0,"0"
1774.5,0,"0"
309.6,0,"0"
268.2,0,"0"
709.8,0,"0"
2644,0,"0"
1503.6,0,"0"
3062,0,"0"
370,0,"0"
1341,0,"0"
1671,0,"0"
503.1,0,"0"
2255.4,0,"0"
3912.5,0,"0"
0,3000,"1"
3104,0,"0"
1114,0,"0"
625.8,0,"0"
918.4,0,"0"
591.5,0,"0"
2436,0,"0"
1057.6,0,"0"
536.4,0,"0"
0,5000,"1"
303.96,0,"0"
536.4,0,"0"
614.73,0,"0"
601.3,0,"0"
1583.4,0,"0"
278.5,0,"0"
2447.175,0,"0"
814.2,0,"0"
330.5,0,"0"
983.4,0,"0"
774,0,"0"
2616,0,"0"
0,15000,"1"
474.95,0,"0"
574,0,"0"
2757.3,0,"0"
1360.45,0,"0"
402.3,0,"0"
1222.65,0,"0"
2366,0,"0"
1072.8,0,"0"
1253,0,"0"
730.5,0,"0"
199.8,0,"0"
949.9,0,"0"
687.2,0,"0"
1114,0,"0"
709.8,0,"0"
1113.6,0,"0"
814.45,0,"0"
3045,0,"0"
1948.8,0,"0"
3912.5,0,"0"
0,8000,"1"
1983,0,"0"
696.6,0,"0"
0,14000,"1"
2436,0,"0"
617.76,0,"0"
779.8,0,"0"
1784.7,0,"0"
0,15000,"1"
2714,0,"0"
1162.2,0,"0"
894,0,"0"
918.4,0,"0"
285.2,0,"0"
707.85,0,"0"
557,0,"0"
208.8,0,"0"
1426,0,"0"
3740.8,0,"0"
417.6,0,"0"
429.5,0,"0"
859,0,"0"
1607.2,0,"0"
1419.6,0,"0"
0,5000,"1"
1253,0,"0"
236.6,0,"0"
859,0,"0"
454.725,0,"0"
1072.8,0,"0"
3712.675,0,"0"
1057.6,0,"0"
277.14,0,"0"
334.755,0,"0"
473.6,0,"0"
0,12000,"1"
557,0,"0"
528.8,0,"0"
619.2,0,"0"
2870,0,"0"
1002.4,0,"0"
1461.6,0,"0"
2366,0,"0"
709.8,0,"0"
481.04,0,"0"
268.2,0,"0"
211.5,0,"0"
407.225,0,"0"
2957.5,0,"0"
859,0,"0"
1218,0,"0"
1218,0,"0"
730.8,0,"0"
939.75,0,"0"
2783.9,0,"0"
0,22000,"1"
0,15000,"1"
713,0,"0"
1196.8,0,"0"
1604.16,0,"0"
1544.4,0,"0"
0,12000,"1"
1287,0,"0"
1196.8,0,"0"
225.54,0,"0"
211.5,0,"0"
246.75,0,"0"
0,8000,"1"
651.36,0,"0"
557,0,"0"
211.5,0,"0"
114.8,0,"0"
1568.6,0,"0"
1565,0,"0"
3045,0,"0"
472.45,0,"0"
3408,0,"0"
118.4,0,"0"
1162.2,0,"0"
1057.6,0,"0"
2801.4,0,"0"
0,14500,"1"
2842.4,0,"0"
803.55,0,"0"
0,2500,"1"
1145.13,0,"0"
859,0,"0"
601.3,0,"0"
1899.3,0,"0"
1336.8,0,"0"
1218,0,"0"
2852,0,"0"
1469.76,0,"0"
1047.2,0,"0"
2314.2,0,"0"
541.8,0,"0"
0,2000,"1"
709.8,0,"0"
1503.9,0,"0"
0,8000,"1"
1158.56,0,"0"
1190.35,0,"0"
0,14600,"1"
949.9,0,"0"
2504,0,"0"
2436,0,"0"
695.6,0,"0"
847.065,0,"0"
1169.28,0,"0"
0,6000,"1"
2347.5,0,"0"
0,15000,"1"
678.5,0,"0"
541.8,0,"0"
772.2,0,"0"
1255.225,0,"0"
515.4,0,"0"
859,0,"0"
698.74,0,"0"
0,14500,"1"
271.4,0,"0"
433.44,0,"0"
425.88,0,"0"
0,8000,"1"
1064.2,0,"0"
1983,0,"0"
859,0,"0"
2059.2,0,"0"
469.5,0,"0"
0,4750,"1"
2855.52,0,"0"
2253.3,0,"0"
0,16000,"1"
1205.4,0,"0"
1183,0,"0"
1990.3,0,"0"
859,0,"0"
1148,0,"0"
835.2,0,"0"
175.32,0,"0"
370,0,"0"
1465.56,0,"0"
0,1000,"1"
1377.9,0,"0"
1378.3,0,"0"
0,5000,"1"
619.2,0,"0"
0,5000,"1"
2227.2,0,"0"
894,0,"0"
1341,0,"0"
0,5000,"1"
2629.8,0,"0"
172.2,0,"0"
644.25,0,"0"
3120.975,0,"0"
0,25000,"1"
0,1000,"1"
0,3000,"1"
447,0,"0"
3712,0,"0"
438.06,0,"0"
464.4,0,"0"
1426,0,"0"
0,19750,"1"
713,0,"0"
438.55,0,"0"
3740,0,"0"
0,3250,"1"
1722,0,"0"
1948.8,0,"0"
557,0,"0"
2115.2,0,"0"
859,0,"0"
688.8,0,"0"
859,0,"0"
816.05,0,"0"
841.82,0,"0"
1065.05,0,"0"
625.8,0,"0"
296,0,"0"
591.5,0,"0"
768,0,"0"
1910.825,0,"0"
2400,0,"0"
1503.6,0,"0"
556.8,0,"0"
894,0,"0"
2011.1,0,"0"
1113.6,0,"0"
3088.8,0,"0"
2532.6,0,"0"
0,5000,"1"
148,0,"0"
715.2,0,"0"
447,0,"0"
1357,0,"0"
584.4,0,"0"
794.575,0,"0"
2957.5,0,"0"
