"targetloanstatus","creditpolicy","loanamnt","term","intrate","installment","grade","emplength","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years","delin2years","homeowner","annualinc_bin","revolbal_bin","verified","purpose_mod"
"Default","Y",4500,"36months",0.1349,152.69,"C",0,23.02,2,9,0.341,27,"N","N","N","Gp3","Gp1","Y","other"
"Default","Y",10000,"36months",0.1099,327.34,"B",2,23.46,0,15,0.734,27,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"Default","Y",12000,"60months",0.1269,271.14,"B",10,20.67,0,13,0.641,45,"Y","N","Y","Gp3","Gp5","N","debt_consolidation"
"Default","Y",15000,"36months",0.1385,511.56,"C",0,16.24,1,8,0.956,21,"N","N","Y","Gp4","Gp4","N","living_expenses"
"Default","Y",22000,"60months",0.1199,489.27,"B",10,17.15,0,10,0.763,15,"Y","N","Y","Gp4","Gp5","Y","debt_consolidation"
"Default","Y",10800,"36months",0.1209,359.18,"C",2,5.53,1,12,0.438,15,"N","N","N","Gp2","Gp4","Y","debt_consolidation"
"Default","Y",5000,"36months",0.1323,169.03,"C",6,5.66,1,8,0.198,18,"N","Y","Y","Gp3","Gp1","N","business"
"Default","Y",25000,"60months",0.1677,420.4,"D",10,12.62,1,13,0.709,25,"Y","N","N","Gp4","Gp5","Y","credit_card"
"Default","Y",6300,"60months",0.0654,123.39,"A",3,7.81,3,10,0,23,"N","N","N","Gp1","Gp1","Y","other"
"Default","Y",25000,"60months",0.138,579.12,"C",6,7.86,1,10,0.643,14,"N","N","N","Gp3","Gp5","Y","debt_consolidation"
"Default","Y",4000,"36months",0.1446,137.61,"D",10,13.41,2,9,0.989,24,"Y","N","N","Gp5","Gp5","N","credit_card"
"Default","Y",6000,"36months",0.1649,212.4,"D",2,14.46,0,7,0.591,8,"N","N","N","Gp1","Gp2","N","business"
"Default","Y",5400,"36months",0.1399,184.54,"C",10,4.72,1,8,0.525,9,"Y","N","N","Gp3","Gp2","Y","debt_consolidation"
"Default","N",7000,"60months",0.1595,170.05,"D",6,15.79,4,6,0.759,8,"N","N","Y","Gp1","Gp3","N","debt_consolidation"
"Default","Y",20000,"60months",0.1825,510.6,"D",7,18.41,1,12,0.712,18,"N","N","N","Gp4","Gp3","Y","business"
"Default","Y",25000,"36months",0.1645,884.44,"E",0,13.96,1,10,0.907,18,"N","N","Y","Gp5","Gp4","N","debt_consolidation"
"Default","Y",10000,"36months",0.1399,341.73,"C",0,8.44,2,8,0.23,42,"N","Y","N","Gp4","Gp1","N","debt_consolidation"
"Default","Y",15000,"60months",0.0962,315.91,"B",2,1.08,3,4,0.139,7,"N","N","Y","Gp2","Gp1","Y","car"
"Default","Y",35000,"60months",0.1242,786.01,"B",3,10.3,0,12,0.5,35,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",21000,"36months",0.1242,701.73,"B",10,13.22,0,7,0.903,38,"Y","N","N","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",18800,"60months",0.1969,494.85,"E",8,12.98,3,7,0.831,11,"N","N","Y","Gp2","Gp3","Y","living_expenses"
"Default","Y",6000,"60months",0.1599,145.88,"D",5,10.57,1,6,0.776,8,"N","N","N","Gp4","Gp2","Y","living_expenses"
"Default","Y",18200,"36months",0.1199,604.42,"B",8,10.3,0,4,0.849,8,"N","N","Y","Gp3","Gp3","Y","debt_consolidation"
"Default","Y",3200,"60months",0.1719,79.86,"E",4,12.16,1,4,0.987,19,"N","N","Y","Gp1","Gp1","Y","other"
"Default","Y",7800,"36months",0.1558,272.62,"D",2,24.37,1,5,0.739,11,"N","N","Y","Gp1","Gp2","N","debt_consolidation"
"Default","Y",12000,"60months",0.1059,258.47,"B",10,0.75,0,5,0.007,10,"Y","N","Y","Gp3","Gp1","N","living_expenses"
"Default","Y",12800,"60months",0.1864,329.51,"E",7,16.8,0,19,0.651,40,"N","N","N","Gp2","Gp4","Y","debt_consolidation"
"Default","Y",25000,"60months",0.1372,578.09,"C",10,13.51,1,17,0.618,32,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",4800,"60months",0.1749,120.57,"D",8,23.35,1,13,0.473,28,"N","N","N","Gp4","Gp2","Y","debt_consolidation"
"Default","Y",32000,"60months",0.1602,543.14,"D",0,3.85,1,8,0.211,11,"N","N","Y","Gp5","Gp2","Y","debt_consolidation"
"Default","Y",22000,"60months",0.1682,378.77,"E",0,18.04,3,12,0.668,49,"N","N","N","Gp5","Gp5","Y","business"
"Default","Y",15000,"36months",0.1527,521.97,"C",6,14.8,2,16,0.495,24,"N","N","Y","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",12000,"60months",0.1199,266.88,"B",2,0.39,1,6,0.045,6,"N","N","N","Gp1","Gp1","N","debt_consolidation"
"Default","Y",5000,"60months",0.1649,122.9,"D",9,19.4,2,9,0.949,20,"N","N","Y","Gp1","Gp2","N","debt_consolidation"
"Default","Y",17475,"60months",0.1714,309.73,"E",8,24.93,1,13,0.688,22,"N","N","Y","Gp3","Gp5","Y","debt_consolidation"
"Default","Y",6000,"36months",0.1269,201.27,"B",2,19.04,1,10,0.808,21,"N","N","N","Gp2","Gp5","N","other"
"Default","Y",25000,"36months",0.1568,875.04,"E",2,15.73,1,12,0.885,33,"N","N","N","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",17600,"60months",0.1825,364.44,"F",3,15.47,1,17,0.504,43,"N","N","Y","Gp4","Gp3","Y","business"
"Default","Y",20500,"60months",0.1904,532.24,"F",3,18.63,0,10,0.749,36,"N","N","Y","Gp3","Gp3","Y","debt_consolidation"
"Default","N",5600,"36months",0.0945,179.26,"B",5,3.06,8,9,0.194,42,"N","N","Y","Gp5","Gp1","N","car"
"Default","Y",7000,"60months",0.1904,181.74,"F",2,6.09,0,5,0.93,9,"N","N","N","Gp5","Gp3","Y","living_expenses"
"Default","Y",7000,"36months",0.089,222.28,"A",2,6.13,3,17,0.277,30,"N","N","N","Gp2","Gp3","Y","other"
"Default","Y",1500,"36months",0.0962,48.14,"B",10,17.79,2,8,0.896,25,"Y","N","Y","Gp3","Gp5","Y","luxury"
"Default","Y",15000,"36months",0.1385,511.56,"C",3,10.74,1,10,0.465,46,"N","Y","Y","Gp5","Gp2","Y","debt_consolidation"
"Default","Y",12000,"36months",0.1465,413.94,"C",7,15.89,3,14,0.486,29,"N","N","Y","Gp4","Gp4","N","debt_consolidation"
"Default","Y",4800,"36months",0.1695,171.01,"E",3,9.36,1,4,0.846,4,"N","N","N","Gp1","Gp1","N","living_expenses"
"Default","Y",6000,"60months",0.0654,117.51,"A",6,11,3,6,0.337,14,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"Default","Y",9600,"60months",0.1682,237.66,"E",10,12.86,1,13,0.865,28,"Y","N","Y","Gp2","Gp4","N","living_expenses"
"Default","Y",15000,"36months",0.0654,292.88,"A",4,23.71,0,15,0.581,33,"N","N","N","Gp2","Gp5","Y","credit_card"
"Default","N",5000,"36months",0.1411,171.15,"D",3,22.76,2,5,0.084,6,"N","N","Y","Gp1","Gp1","N","debt_consolidation"
"Default","Y",3000,"60months",0.1417,70.07,"C",5,15.79,3,8,0.789,22,"N","N","Y","Gp2","Gp4","N","business"
"Default","Y",15000,"36months",0.1347,508.84,"C",10,13.13,2,17,0.249,33,"Y","Y","Y","Gp2","Gp4","Y","living_expenses"
"Default","Y",15000,"36months",0.1062,488.4,"B",7,16.69,3,12,0.392,30,"N","Y","Y","Gp3","Gp4","N","debt_consolidation"
"Default","Y",9500,"60months",0.1398,220.95,"C",10,11.47,1,14,0.336,31,"Y","N","N","Gp3","Gp3","Y","debt_consolidation"
"Default","Y",20000,"60months",0.1059,430.78,"B",5,8.7,0,8,0.42,38,"N","N","Y","Gp3","Gp1","Y","business"
"Default","Y",18000,"36months",0.164,636.39,"F",4,24.03,1,12,0.579,24,"N","N","Y","Gp5","Gp5","N","credit_card"
"Default","Y",10000,"36months",0.1719,357.47,"E",6,0.49,1,10,0.654,17,"N","Y","Y","Gp5","Gp3","N","debt_consolidation"
"Default","Y",12000,"60months",0.1349,276.06,"C",0,20.88,0,13,0.853,25,"N","N","N","Gp5","Gp5","Y","debt_consolidation"
"Default","N",7500,"36months",0.1071,202.13,"B",5,10.63,4,8,0.592,19,"N","N","Y","Gp4","Gp2","N","living_expenses"
"Default","Y",24000,"60months",0.1171,530.36,"B",1,16.71,0,7,0.81,25,"N","N","Y","Gp5","Gp3","Y","living_expenses"
"Default","Y",13150,"60months",0.1349,302.52,"C",10,23.84,1,15,0.602,40,"Y","N","Y","Gp3","Gp5","Y","debt_consolidation"
"Default","Y",15000,"60months",0.1632,367.33,"E",4,9.25,1,12,0.819,21,"N","N","Y","Gp5","Gp4","Y","living_expenses"
"Default","Y",10000,"60months",0.0925,208.8,"B",0,17.21,0,15,0.195,43,"N","N","N","Gp2","Gp2","N","business"
"Default","N",20000,"60months",0.1966,526.11,"G",10,13.39,5,6,0.808,39,"Y","Y","N","Gp5","Gp4","Y","debt_consolidation"
"Default","Y",6000,"36months",0.0976,192.93,"B",6,12.37,2,7,0.99,23,"N","N","Y","Gp3","Gp2","N","credit_card"
"Default","Y",12000,"36months",0.1111,393.5,"B",4,0.77,0,3,0.309,12,"N","N","N","Gp1","Gp1","Y","living_expenses"
"Default","Y",12000,"36months",0.0768,374.29,"A",5,12.62,2,9,0.323,35,"N","N","Y","Gp4","Gp4","Y","car"
"Default","N",12000,"60months",0.1682,297.08,"E",2,14.16,4,4,0.884,10,"N","N","N","Gp3","Gp3","Y","debt_consolidation"
"Default","Y",7500,"36months",0.1689,266.99,"D",2,19.36,0,9,0.987,22,"N","N","N","Gp5","Gp4","Y","credit_card"
"Default","Y",6000,"36months",0.1065,195.44,"B",6,12.33,0,14,0.685,27,"N","N","Y","Gp3","Gp3","N","credit_card"
"Default","Y",10250,"60months",0.1,217.79,"B",2,19.34,0,5,0.328,10,"N","N","N","Gp1","Gp2","Y","business"
"Default","N",8000,"36months",0.147,276.15,"E",6,19.13,15,6,0.289,7,"N","N","Y","Gp2","Gp1","N","living_expenses"
"Default","Y",25000,"60months",0.1306,569.6,"C",10,19.82,0,8,0.715,20,"Y","N","Y","Gp4","Gp5","Y","debt_consolidation"
"Default","Y",1500,"36months",0.1558,52.43,"D",0,7.45,0,5,0.911,8,"N","N","N","Gp3","Gp1","Y","living_expenses"
"Default","Y",15000,"36months",0.1114,492.06,"B",10,3.76,0,7,0.386,25,"Y","N","Y","Gp4","Gp4","N","living_expenses"
"Default","N",12000,"36months",0.1438,412.35,"E",4,19.49,14,15,0.481,31,"N","N","Y","Gp4","Gp2","N","debt_consolidation"
"Default","Y",12000,"60months",0.1825,306.36,"F",7,18.34,3,25,0.644,40,"N","N","Y","Gp3","Gp3","N","debt_consolidation"
"Default","N",11200,"36months",0.1496,388.04,"D",3,16.09,6,20,0.372,43,"N","N","N","Gp2","Gp3","N","debt_consolidation"
"Default","Y",3000,"36months",0.079,93.88,"A",10,18.03,0,12,0.531,25,"Y","N","Y","Gp4","Gp5","N","other"
"Default","Y",20000,"36months",0.1253,669.33,"B",0,21.17,2,15,0.665,35,"N","N","N","Gp5","Gp5","N","debt_consolidation"
"Default","Y",16000,"60months",0.1427,374.54,"C",10,29.36,4,19,0.022,49,"Y","N","N","Gp3","Gp1","Y","debt_consolidation"
"Default","N",15000,"60months",0.1979,395.66,"F",2,18.59,4,18,0.944,29,"N","N","N","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",10000,"36months",0.1629,353.01,"D",6,14.01,1,13,0.729,21,"N","N","Y","Gp4","Gp4","N","debt_consolidation"
"Default","N",6100,"36months",0.1607,214.67,"D",10,17.6,6,14,0.574,28,"Y","N","Y","Gp2","Gp4","Y","business"
"Default","Y",35000,"60months",0.1879,628.85,"E",10,24.49,3,17,0.384,18,"Y","N","Y","Gp5","Gp4","Y","other"
"Default","Y",15000,"36months",0.1218,499.5,"B",8,21.24,0,6,0.318,10,"N","N","Y","Gp2","Gp3","Y","debt_consolidation"
"Default","N",15000,"36months",0.1663,532.05,"E",10,21.95,6,9,0.891,19,"Y","N","Y","Gp5","Gp5","Y","other"
"Default","Y",12000,"60months",0.1991,317.33,"E",10,14.38,0,6,0.937,11,"Y","Y","N","Gp3","Gp3","Y","debt_consolidation"
"Default","N",2000,"36months",0.1533,69.66,"D",3,8.45,8,7,0.161,13,"N","N","N","Gp1","Gp1","Y","living_expenses"
"Default","Y",13300,"60months",0.1149,292.44,"B",10,8.1,1,7,0.148,30,"Y","Y","Y","Gp1","Gp3","Y","luxury"
"Default","Y",4500,"36months",0.0849,142.04,"A",3,2.54,1,2,0.059,10,"N","N","N","Gp1","Gp1","N","credit_card"
"Default","Y",1500,"36months",0.1186,49.73,"B",0,14.8,2,2,0.934,5,"N","N","N","Gp1","Gp4","Y","debt_consolidation"
"Default","Y",25000,"60months",0.1942,654.31,"E",10,20.04,0,12,0.949,24,"Y","N","N","Gp3","Gp4","Y","credit_card"
"Default","Y",4200,"60months",0.1557,101.18,"D",5,19.06,2,7,0.906,13,"N","N","N","Gp2","Gp3","Y","living_expenses"
"Default","Y",1200,"36months",0.1599,42.19,"D",5,19.48,3,4,0.728,9,"N","N","Y","Gp1","Gp3","N","living_expenses"
"Default","Y",5500,"36months",0.1273,184.62,"C",10,16.8,0,6,0.938,14,"Y","N","N","Gp3","Gp5","Y","other"
"Default","Y",30000,"60months",0.203,487.24,"E",10,23.21,1,17,0.563,60,"Y","N","Y","Gp5","Gp5","Y","business"
"Default","Y",5000,"36months",0.1099,163.67,"B",0,7.68,1,13,0.735,19,"N","Y","Y","Gp1","Gp2","N","living_expenses"
"Default","Y",6000,"36months",0.0751,186.67,"A",0,20.06,1,17,0.221,28,"N","N","N","Gp2","Gp3","N","credit_card"
"Default","Y",9600,"60months",0.1149,211.09,"B",7,7.2,0,7,0.691,11,"N","N","N","Gp3","Gp3","N","living_expenses"
"Default","Y",25000,"36months",0.1273,839.11,"C",10,8.83,6,14,0.153,35,"Y","N","Y","Gp5","Gp5","Y","living_expenses"
"Default","Y",10400,"36months",0.1025,336.81,"B",5,14.83,0,8,0.307,19,"N","N","Y","Gp2","Gp2","N","debt_consolidation"
"Default","Y",8000,"36months",0.1284,268.95,"C",0,0,3,5,0,5,"N","N","N","Gp1","Gp1","N","living_expenses"
"Default","Y",15000,"60months",0.1941,392.51,"F",10,16.3,0,8,0.943,14,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",5600,"60months",0.2128,152.39,"F",4,5.55,2,11,0.326,13,"N","N","Y","Gp2","Gp2","Y","business"
"Default","Y",5000,"36months",0.1695,178.14,"E",3,21.7,2,9,0.667,17,"N","Y","N","Gp2","Gp2","N","business"
"Default","Y",4000,"60months",0.1521,95.61,"D",0,6.7,1,5,0.202,6,"N","N","N","Gp1","Gp1","Y","debt_consolidation"
"Default","Y",3000,"36months",0.1632,105.95,"D",3,10.14,0,4,0.93,7,"N","N","Y","Gp4","Gp3","N","business"
"Default","Y",9000,"36months",0.0599,273.76,"A",8,11.68,0,6,0.487,18,"N","N","N","Gp1","Gp3","N","credit_card"
"Default","N",2600,"36months",0.1438,89.35,"E",10,16.91,18,14,0.524,28,"Y","Y","Y","Gp2","Gp2","N","other"
"Default","Y",5000,"36months",0.1223,166.63,"C",5,16.08,1,8,0.955,14,"N","N","Y","Gp5","Gp5","Y","living_expenses"
"Default","Y",7750,"36months",0.1287,260.66,"C",4,22.42,0,6,0.527,14,"N","N","N","Gp1","Gp3","N","credit_card"
"Default","Y",16750,"36months",0.1398,572.32,"C",10,21.4,1,14,0.456,28,"Y","N","N","Gp3","Gp4","Y","debt_consolidation"
"Default","N",2200,"36months",0.1936,81.05,"G",3,23.34,9,8,0.654,24,"N","N","N","Gp1","Gp2","Y","living_expenses"
"Default","N",13625,"36months",0.1488,471.52,"E",10,22.16,6,11,0.628,26,"Y","N","Y","Gp3","Gp5","N","debt_consolidation"
"Default","Y",5750,"60months",0.1929,150.08,"E",1,23.17,1,6,0.735,9,"N","N","N","Gp1","Gp3","N","debt_consolidation"
"Default","Y",25300,"36months",0.1099,828.17,"B",10,1.68,0,10,0.197,42,"Y","N","N","Gp5","Gp2","Y","business"
"Default","Y",6000,"36months",0.1496,207.87,"D",10,8.49,0,16,0.191,31,"Y","N","Y","Gp2","Gp2","N","luxury"
"Default","Y",10500,"60months",0.1149,230.87,"B",10,20.16,5,13,0.329,30,"Y","N","Y","Gp1","Gp3","N","credit_card"
"Default","Y",25000,"36months",0.0749,777.55,"A",3,17.05,3,10,0.228,43,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"Default","Y",21000,"60months",0.2089,566.83,"F",2,6.52,0,9,0.946,19,"N","N","N","Gp4","Gp3","Y","debt_consolidation"
"Default","Y",20000,"60months",0.2053,535.8,"G",10,11.39,0,9,0.877,25,"Y","Y","Y","Gp5","Gp4","Y","business"
"Default","Y",20000,"60months",0.1749,502.34,"D",2,17.08,0,15,0.454,25,"N","N","N","Gp3","Gp4","Y","debt_consolidation"
"Default","Y",18000,"36months",0.1663,638.46,"E",2,10.91,3,9,0.21,10,"N","N","N","Gp2","Gp2","Y","living_expenses"
"Default","Y",7350,"36months",0.0766,229.18,"A",10,14.95,0,4,0.788,9,"Y","N","Y","Gp1","Gp3","Y","other"
"Default","Y",8000,"60months",0.152,191.17,"D",3,4.24,2,7,0.327,16,"N","N","Y","Gp5","Gp3","Y","living_expenses"
"Default","Y",3000,"36months",0.1417,102.79,"C",3,21.53,2,12,0.945,44,"N","N","Y","Gp5","Gp5","N","debt_consolidation"
"Default","Y",4000,"60months",0.1223,89.45,"C",5,2.63,0,5,0.9,20,"N","N","Y","Gp5","Gp4","N","other"
"Default","N",5000,"60months",0.1941,130.84,"F",7,18.53,6,13,0.961,41,"N","Y","N","Gp2","Gp2","Y","credit_card"
"Default","Y",8000,"36months",0.1114,262.43,"B",0,17.71,4,5,0.147,6,"N","N","N","Gp1","Gp1","N","luxury"
"Default","N",1000,"36months",0.1186,33.15,"D",1,3.42,2,3,0,9,"N","N","N","Gp2","Gp1","N","luxury"
"Default","Y",18000,"36months",0.2248,691.91,"G",10,19.32,0,26,0.749,43,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",25000,"36months",0.128,839.95,"D",2,24.85,3,14,0.747,33,"N","N","Y","Gp4","Gp5","N","debt_consolidation"
"Default","Y",11400,"36months",0.1799,412.09,"E",4,2.27,0,3,0.156,5,"N","N","Y","Gp3","Gp2","Y","business"
"Default","Y",14000,"60months",0.1037,300.02,"B",5,20.22,0,13,0.175,29,"N","N","N","Gp2","Gp1","Y","living_expenses"
"Default","Y",35000,"60months",0.2025,932.17,"F",10,4.69,1,9,0.936,16,"Y","N","N","Gp5","Gp5","Y","living_expenses"
"Default","Y",8000,"36months",0.1253,267.73,"C",7,21.85,1,19,0.386,22,"N","N","Y","Gp1","Gp4","N","living_expenses"
"Default","Y",21000,"60months",0.1689,520.67,"D",1,20.47,1,6,0.166,18,"N","Y","N","Gp4","Gp1","Y","other"
"Default","Y",2500,"60months",0.1527,59.83,"C",0,1,5,3,0.094,4,"N","N","N","Gp1","Gp1","Y","car"
"Default","Y",12000,"36months",0.1461,413.71,"D",0,16.44,0,2,0.551,3,"N","N","N","Gp2","Gp1","N","other"
"Default","Y",3500,"60months",0.1306,79.75,"C",5,15.74,0,8,0.752,22,"N","Y","N","Gp1","Gp1","Y","living_expenses"
"Default","Y",31000,"60months",0.1399,524.59,"C",3,13.78,1,5,0.7,14,"N","N","Y","Gp2","Gp5","Y","business"
"Default","Y",20000,"60months",0.1677,494.59,"E",2,12.27,0,8,0.956,36,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"Default","Y",15000,"36months",0.1287,504.5,"C",2,13.38,1,15,0.294,42,"N","N","Y","Gp4","Gp4","N","debt_consolidation"
"Default","Y",3000,"36months",0.1409,102.67,"D",2,5.06,2,5,0.395,15,"N","N","N","Gp2","Gp1","Y","debt_consolidation"
"Default","Y",7500,"36months",0.1324,253.58,"D",1,16.76,0,6,0.669,14,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"Default","Y",5000,"36months",0.1311,168.74,"C",7,11.86,1,4,0.25,9,"N","Y","N","Gp1","Gp1","Y","luxury"
"Default","Y",19425,"60months",0.1242,436.24,"B",2,18.45,1,10,0.275,20,"N","N","Y","Gp2","Gp3","Y","debt_consolidation"
"Default","Y",9600,"36months",0.1217,319.64,"D",4,19.28,2,11,0.917,24,"N","N","N","Gp3","Gp3","N","debt_consolidation"
"Default","Y",11000,"36months",0.1299,370.59,"D",1,17.94,2,14,0.521,20,"N","N","Y","Gp3","Gp4","N","debt_consolidation"
"Default","N",2400,"60months",0.1669,59.25,"E",10,12.93,4,3,0.032,5,"Y","Y","N","Gp1","Gp1","Y","debt_consolidation"
"Default","Y",12700,"60months",0.1074,274.49,"B",2,1.87,1,10,0.045,25,"N","N","Y","Gp3","Gp2","Y","business"
"Default","Y",4500,"36months",0.1261,150.78,"C",3,23.12,0,9,0.198,27,"N","Y","N","Gp3","Gp2","Y","debt_consolidation"
"Default","N",5100,"36months",0.1008,164.76,"B",10,11.12,11,11,0.378,20,"Y","N","N","Gp1","Gp3","N","debt_consolidation"
"Default","Y",13000,"36months",0.0788,406.65,"A",5,22.36,2,15,0.255,37,"N","N","Y","Gp3","Gp5","N","credit_card"
"Default","Y",6000,"36months",0.1183,198.81,"B",0,18.82,1,9,0.931,34,"N","N","Y","Gp3","Gp4","N","living_expenses"
"Default","Y",25000,"60months",0.1361,355.81,"C",2,22.34,0,5,0.425,36,"N","N","N","Gp3","Gp5","Y","credit_card"
"Default","N",1000,"36months",0.1071,32.61,"B",0,14.7,2,3,1.018,4,"N","N","N","Gp1","Gp3","N","other"
"Default","Y",2000,"36months",0.1269,67.09,"B",10,12.47,0,5,0.469,18,"Y","N","Y","Gp3","Gp2","N","other"
"Default","Y",3000,"36months",0.1221,99.95,"B",4,9.88,2,6,0.862,16,"N","N","N","Gp1","Gp2","Y","debt_consolidation"
"Default","Y",2000,"36months",0.1253,66.94,"B",2,9.04,0,6,0.507,7,"N","N","N","Gp1","Gp3","N","other"
"Default","Y",1500,"36months",0.1136,49.37,"B",10,24.74,1,12,0.724,22,"Y","N","Y","Gp3","Gp5","N","living_expenses"
"Default","Y",14975,"36months",0.1253,501.16,"B",2,16.08,1,7,0.666,11,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"Default","N",9600,"36months",0.1513,333.4,"E",2,16.35,3,15,0.899,26,"N","N","N","Gp4","Gp5","N","living_expenses"
"Default","N",7000,"36months",0.1411,239.61,"D",10,21.67,3,7,0.954,21,"Y","N","N","Gp2","Gp5","N","debt_consolidation"
"Default","Y",35000,"60months",0.2062,647.52,"F",10,21.55,2,17,0.646,32,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",15000,"36months",0.1111,491.87,"B",5,20.45,0,4,0.265,13,"N","Y","N","Gp2","Gp2","Y","business"
"Default","Y",4000,"60months",0.1268,90.36,"C",5,12.96,0,9,0.423,15,"N","N","N","Gp1","Gp2","N","business"
"Default","N",7500,"36months",0.145,258.16,"E",10,16.04,1,5,0.117,13,"Y","N","Y","Gp3","Gp1","N","credit_card"
"Default","Y",18000,"60months",0.1171,397.77,"B",8,18.27,0,9,0.574,20,"N","N","N","Gp2","Gp4","N","living_expenses"
"Default","Y",10000,"36months",0.1602,351.67,"D",4,14.21,0,7,0.916,18,"N","N","N","Gp2","Gp2","N","debt_consolidation"
"Default","Y",16000,"60months",0.152,382.33,"D",5,13.99,0,6,0.862,14,"N","N","N","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",25000,"60months",0.1758,629.14,"D",3,5.68,1,4,0.31,10,"N","N","N","Gp3","Gp2","Y","debt_consolidation"
"Default","Y",6000,"36months",0.1037,194.65,"B",7,3,1,10,0.222,24,"N","N","Y","Gp1","Gp2","Y","debt_consolidation"
"Default","Y",4500,"36months",0.0963,144.43,"A",5,0.82,1,4,0.279,7,"N","N","N","Gp1","Gp1","N","other"
"Default","N",9000,"36months",0.1361,305.9,"C",0,5.16,4,11,0.345,23,"N","N","Y","Gp3","Gp3","Y","living_expenses"
"Default","Y",25000,"60months",0.1677,618.23,"E",10,22.15,1,10,0.436,31,"Y","N","N","Gp4","Gp5","Y","debt_consolidation"
"Default","Y",3500,"36months",0.1422,120,"C",10,7.8,2,10,0.312,19,"Y","Y","Y","Gp1","Gp2","N","living_expenses"
"Default","Y",6000,"36months",0.1645,212.28,"E",0,0.79,1,2,0.19,18,"N","Y","N","Gp2","Gp1","Y","debt_consolidation"
"Default","Y",20000,"36months",0.1189,663.28,"B",10,2.89,4,6,0.467,12,"Y","N","Y","Gp3","Gp3","Y","living_expenses"
"Default","N",20000,"36months",0.1809,723.91,"F",4,24.13,5,12,0.47,32,"N","N","N","Gp4","Gp1","Y","business"
"Default","Y",9800,"60months",0.0925,204.63,"B",8,21.02,0,10,0.31,35,"N","N","Y","Gp2","Gp3","Y","car"
"Default","Y",5000,"36months",0.1399,170.87,"C",10,9.92,2,9,0.772,20,"Y","N","Y","Gp2","Gp3","Y","living_expenses"
"Default","N",7900,"36months",0.1418,270.7,"E",4,15.1,0,8,0.787,24,"N","Y","Y","Gp2","Gp2","N","other"
"Default","Y",14500,"60months",0.2127,394.48,"G",0,13.2,3,26,0.131,28,"N","N","Y","Gp1","Gp2","Y","business"
"Default","Y",4800,"60months",0.1825,122.55,"D",1,5.73,0,8,0.79,23,"N","N","N","Gp3","Gp3","Y","car"
"Default","Y",24000,"36months",0.1521,834.44,"D",5,17.07,1,12,0.99,47,"N","N","Y","Gp5","Gp4","Y","debt_consolidation"
"Default","Y",8500,"36months",0.1099,278.25,"B",10,18.68,2,8,0.902,29,"Y","N","Y","Gp2","Gp5","N","debt_consolidation"
"Default","Y",10000,"60months",0.0888,207.01,"B",2,15.69,2,13,0.301,45,"N","N","Y","Gp2","Gp2","Y","debt_consolidation"
"Default","Y",20000,"60months",0.1632,489.77,"D",10,14.19,2,12,0.655,18,"Y","N","Y","Gp3","Gp4","Y","debt_consolidation"
"Default","Y",15600,"36months",0.1942,575.16,"E",10,6.42,2,24,0.904,41,"Y","N","Y","Gp5","Gp5","Y","living_expenses"
"Default","Y",25000,"60months",0.1706,622.13,"E",1,17.97,0,11,0.734,36,"N","N","N","Gp4","Gp5","Y","business"
"Default","Y",20000,"60months",0.164,490.63,"E",7,19.27,0,10,0.462,29,"N","N","N","Gp3","Gp4","N","debt_consolidation"
"Default","Y",35000,"60months",0.1969,654.1,"E",10,13.72,3,11,0.743,32,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",15000,"36months",0.1558,524.26,"D",1,14.23,3,14,0.594,36,"N","N","N","Gp3","Gp2","N","debt_consolidation"
"Default","Y",7875,"60months",0.1727,196.86,"D",6,10.28,1,3,0.701,16,"N","N","Y","Gp2","Gp3","N","car"
